Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Zipcode,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,BEAM CHARGING,375 Hudson St,375 HUDSON PKNG; Mounted to wall directly in front of manager office,Manhattan,NY,10014,,888-758-4389,E,,Public,24 hours daily,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728413,-74.007332,4/1/2020,42193,4/1/2020 9:20,,,,,J1772 NEMA520
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,,New York,NY,10014,,212-741-9079  877-798-3752,E,,Public - Call ahead,24 hours daily,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.735404,-74.007717,9/30/2019,115100,3/2/2020 20:14,P,,,3/1/2017,TESLA
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.00983,4/1/2020,124147,4/1/2020 8:08,,,,,J1772
ELEC,Icon Parking 150 Charles Street - Tesla Destination,150 Charles St,,New York,NY,10014,,212-414-4140  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.733633,-74.009239,9/30/2019,115018,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,,New York,NY,10016,,212-599-8610,E,,Public,24 hours daily,A Cash D Debit M V,,1,,,Non-Networked,,200-9,40.74793,-73.974556,3/3/2020,147009,3/3/2020 21:13,P,,,1/1/2016,J1772
ELEC,Central Parking,350 E 30th Street,,New York,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.741065,-73.975788,4/1/2020,124143,4/1/2020 8:08,,,,,J1772
ELEC,Icon Parking 200 E 32nd Street - Tesla Destination,200 E 32nd St,,New York,NY,10016,,212-684-2481  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.744029,-73.978952,9/30/2019,115039,3/2/2020 20:14,P,,,3/1/2017,J1772 TESLA
ELEC,ABM Parking 475 Park Ave South LLC - Tesla Destination,104  E 32nd St,,New York,NY,10016,,877-727-5452  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745497,-73.98208,9/30/2019,114995,3/2/2020 20:14,P,,,9/1/2017,TESLA
ELEC,Rapidpark 10 E 30th Street - Tesla Destination,10 E 30th St,,New York,NY,10016,,212-481-4097  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.745384,-73.985704,9/30/2019,114984,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,,New York,NY,10016,,212-532-3721  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.743382,-73.974251,9/30/2019,115113,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330  E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747123,-73.972257,9/30/2019,115098,3/2/2020 20:14,P,,,6/1/2016,J1772 TESLA
ELEC,iPark NYC 400 E 35th NYU - Tesla Destination,400 E 35th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744093,-73.972689,9/30/2019,115120,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,City Parking Garment One Garage - Tesla Destination,155 E 34th St,,New York,NY,10016,,212-683-2928  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.7462,-73.978528,9/30/2019,115023,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,,212-684-2762  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742761,-73.974554,9/30/2019,115163,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Rapidpark 148 E 33rd Street - Tesla Destination,148 E 33rd St,,New York,NY,10016,,212-686-1436  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.745236,-73.979736,9/30/2019,115016,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Rapidpark 99 Park Ave - Tesla Destination,105 E 39th,,New York,NY,10016,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.750254,-73.978627,9/30/2019,114996,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,COHEN BROTHERS,475 Park Ave S,475 PARK AVE S; -,New York,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.745372,-73.982107,4/1/2020,79843,4/1/2020 9:20,,,,,J1772
ELEC,Icon Liberty View Parking - Tesla Destination,400 Murray St,,New York,NY,10016,,212-842-2305  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.716079,-74.015929,9/30/2019,115121,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,,212-684-8259  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742968,-73.980565,9/30/2019,115022,3/2/2020 20:14,P,,,5/1/2016,J1772 TESLA
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,,New York,NY,10016,,212-599-9807  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748094,-73.976864,9/30/2019,115162,3/2/2020 20:14,P,,,5/1/2016,J1772 TESLA
ELEC,Imperial Garage - 340 East 34th St - Station 1,342  E 34th St,,New York,NY,10016,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.744011,-73.974116,4/1/2020,72817,4/1/2020 10:07,,,,,J1772
ELEC,Imperial Garage - 340 East 34th St - Station 2,342  E 34th St,,New York,NY,10016,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.744011,-73.974116,4/1/2020,73118,4/1/2020 10:07,,,,,J1772
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,,212-725-5081  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747207,-73.980743,9/30/2019,115191,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744551,-73.984535,9/30/2019,115079,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,325  East 5th Ave,,New York,NY,10016,,212-725-4102  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74733,-73.984857,9/30/2019,115096,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,333 E 38th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746891,-73.972547,9/30/2019,115101,3/2/2020 20:14,P,,,3/1/2016,J1772 TESLA
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,,New York,NY,10017,,877-727-5464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.75323,-73.96799,9/30/2019,115097,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,E 47th Street - Tesla Supercharger,212 East 47th Street,,New York,NY,10017,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,4,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.753356,-73.971685,1/31/2020,102336,2/6/2020 19:50,P,,,7/23/2018,TESLA
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,,212-755-1400  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754735,-73.973361,9/30/2019,115146,3/2/2020 20:14,P,,,11/1/2018,TESLA
ELEC,iPark NYC 246 E 45 Street - Tesla Destination,246  E 45th St,,New York,NY,10017,,212-599-8658  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751676,-73.971144,9/30/2019,115067,3/2/2020 20:14,P,,,6/1/2016,J1772 TESLA
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-727-5452  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752516,-73.965347,9/30/2019,115136,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,GGMC Parking Seven Eleven (Located at 217 E 44th St) - Tesla Destination,217 E 44th St,,New York,NY,10017,,212-661-0850  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752004,-73.972808,9/30/2019,115053,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,315 E 40th Street,315 E 40th Street,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10017,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.748359,-73.972213,4/1/2020,149126,4/1/2020 8:08,,,,,J1772
ELEC,GLENWOOD MGMT,330 West 39th Street,"CRYSTAL GREEN; Located in the Crystal Green garage, see valet attendant for access",New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.756029,-73.992655,4/1/2020,53123,4/1/2020 9:20,,,,,J1772
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,,New York,NY,10018,,212-502-5908  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751363,-73.986389,9/30/2019,115198,3/2/2020 20:14,P,,,5/1/2016,J1772 TESLA
ELEC,EDISONPARKFAST,451 Ninth Ave,LOC #250 #2,New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.754611,-73.995971,4/1/2020,36945,4/1/2020 9:20,,,,,J1772
ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-8,40.756177,-73.990558,5/9/2019,65287,3/30/2020 21:23,J,,,4/1/2018,J1772
ELEC,Central Parking - 58 West 58th St,58 West 58th Street,,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.764655,-73.9761,4/1/2020,124146,4/1/2020 8:08,,,,,J1772
ELEC,Residence Inn New York Manhattan - Tesla Destination,1717 Broadway,,New York,NY,10019,,212-324-3774  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764369,-73.982707,9/30/2019,115031,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,,New York,NY,10019,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764459,-73.976349,9/30/2019,115165,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Central Parking - 146 W 57th St - Station 2,146  W 57th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.764609,-73.979542,4/1/2020,72915,4/1/2020 10:07,,,,,J1772
ELEC,Central Parking - 146 W 57th St - Station 1,146  W 57th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.764609,-73.979512,4/1/2020,72968,4/1/2020 10:07,,,,,J1772
ELEC,CARCHARGING,225 W 49th St,"GMC 225 W 49 #1; To use charging station, please see valet attendant.",New York,NY,10019,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.761376,-73.985273,4/1/2020,56059,4/1/2020 9:20,,,,,J1772
ELEC,The Westport,500 W 56th St,,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768211,-73.989479,4/1/2020,124690,4/1/2020 8:08,,,,,J1772
ELEC,BMW MANHATTAN,601-605 W 55th St,CHAPMAN STAT01; -,New York,NY,10019,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.769291,-73.992541,4/1/2020,72470,4/1/2020 9:20,,,,,J1772
ELEC,"MTP Parking, The Helena - Tesla Destination",601  W 57th St,,New York,NY,10019,,212-575.5335  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770771,-73.991789,9/30/2019,115171,3/2/2020 20:14,P,,,11/1/2016,TESLA
ELEC,Coliseum Park Apts - Central Parking,345 W 58th Street,Entrance on 910 9th Ave.,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768432,-73.984033,4/1/2020,124141,4/1/2020 8:08,,,,,J1772
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.76178,-73.975057,9/30/2019,115181,3/2/2020 20:14,P,,,1/1/2016,TESLA
ELEC,Champion Parking 230 W 55th Street - Tesla Destination,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764693,-73.982708,9/30/2019,115061,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,Imperial Garage - 300 W 55th St- Station 1,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.765153,-73.984347,4/1/2020,73020,4/1/2020 10:07,,,,,J1772
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,,New York,NY,10019,,212-754-4077  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763888,-73.97499,9/30/2019,115193,3/2/2020 20:14,P,,,3/1/2015,J1772 TESLA
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,212-586-7000  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762445,-73.97971,9/30/2019,115011,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330  W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767725,-73.983646,9/30/2019,115099,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,Imperial Garage - 300 W 55th St- Station 2,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.765153,-73.984122,4/1/2020,72982,4/1/2020 10:07,,,,,J1772
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 2,200  Central Park S,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.766719,-73.979533,4/1/2020,72911,4/1/2020 10:07,,,,,J1772
ELEC,BMW MANHATTAN,555 W 57th St,FAST CHARGER 01; 2nd Floor Garage,New York,NY,10019,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.770411,-73.990655,4/1/2020,72472,4/1/2020 9:20,,,,,J1772COMBO
ELEC,Icon Parking 810 Seventh Ave - Tesla Destination,207  W 52nd St,,New York,NY,10019,,212-247-4372  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762891,-73.983151,9/30/2019,115049,3/2/2020 20:14,P,,,8/15/2016,J1772 TESLA
ELEC,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,285 W 50th St,,New York,NY,10019,,212-757-6500  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762337,-73.985727,9/30/2019,115078,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,Rapidpark 411 W 55th Street - Tesla Destination,411 W 55th St,,New York,NY,10019,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767111,-73.987232,9/30/2019,115126,3/2/2020 20:14,P,,,9/1/2017,J1772 TESLA
ELEC,Quik Park Broadway Garage LLC - Tesla Destination,225-251  W 56th St,,New York,NY,10019,,212-974-6147  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.765735,-73.982101,9/30/2019,115059,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Champion Parking W 57th Street - Tesla Destination,320 W 57th St,,New York,NY,10019,,212-308-5959  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767194,-73.984544,9/30/2019,115095,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,CENTRAL PARKING - STATION 2,345  W 58th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.768946,-73.98415,4/1/2020,72950,4/1/2020 10:07,,,,,J1772
ELEC,MTP 625 W 57th Street - Tesla Destination,625  W 57th St,,New York,NY,10019,,212-247-0700  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771431,-73.992964,9/30/2019,115176,3/2/2020 20:14,P,,,9/1/2017,TESLA
ELEC,Peninsula New York,700 5th Avenue,"To use the station, please pull up in front of the main door of hotel and ask doorman for assistance. There is a min. of $15 to use the station.",New York,NY,10019,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.761622,-73.975466,4/1/2020,148161,4/1/2020 9:16,,,,,J1772
